kenan,1
kenan,1
kenan,1
mehmet,69
mehmet,69
mehmet,69
mehmet,69
mehmet,69
mehmet,69
mehmet,70
mehmet,68
mehmet,68
mehmet,68
mehmet,65
mehmet,65
mehmet,65
mehmet,66
mehmet,29
mehmet,29
mehmet,29
mehmet,28
mehmet,28
mehmet,28
mehmet,27
ahmet,2
ahmet,2
ahmet,2
ahmet,2
ahmet,3
ahmet,3
ahmet,4
ahmet,22
ahmet,22
ahmet,21
ahmet,26
ahmet,23
ahmet,23
ahmet,15
ahmet,15
ahmet,16
ahmet,13
ahmet,14
ahmet,14
ahmet,14
ahmet,13
ahmet,14
ahmet,59
ahmet,60
ahmet,60
ahmet,60
ahmet,61
hatice,47
hatice,47
hatice,47
hatice,48
hatice,48
hatice,49
hatice,51
hatice,51
hatice,52
hatice,52
hatice,54
hatice,54
hatice,55
hatice,31
hatice,31
hatice,32
hatice,32
hatice,33
hatice,34
hatice,34
hatice,37
Keke,19
Keke,19
Keke,19
Keke,19
Keke,20
Keke,20
Keke,20
Keke,20
Keke,20
Keke,20
Keke,20
Keke,20
Keke,20
Keke,20
Keke,2
Keke,2
Keke,2
Keke,2
Keke,10
Keke,10
Keke,12
rana,38
rana,38
rana,38
rana,64
rana,64
rana,64
rana,64
rana,64
rana,62
rana,62
rana,62
rana,62
rana,62
rana,61
rana,61
rana,40
rana,40
rana,39
rana,40
rana,40
rana,40
hatice,124
hatice,124
hatice,124
hatice,124
hatice,124
hatice,124
hatice,124
hatice,124
hatice,124
hatice,124
hatice,20
hatice,20
hatice,20
hatice,20
hatice,20
hatice,20
hatice,20
hatice,20
hatice,20
hatice,20
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,123
hatice,19
hatice,19
hatice,19
hatice,19
hatice,19
hatice,19
hatice,19
hatice,19
hatice,19
hatice,19
hatice,70
hatice,70
hatice,70
hatice,70
hatice,70
hatice,70
hatice,70
hatice,70
hatice,70
hatice,70
hatice,70
hatice,70
hatice,70
hatice,70
hatice,70
hatice,14
hatice,14
hatice,14
hatice,14
hatice,14
hatice,14
hatice,14
hatice,14
hatice,14
hatice,14
hatice,79
hatice,79
hatice,79
hatice,79
hatice,79
hatice,79
hatice,79
hatice,79
hatice,79
hatice,79
hatice,13
hatice,13
hatice,13
hatice,13
hatice,13
hatice,28
hatice,28
hatice,28
hatice,28
hatice,28
hatice,69
hatice,69
hatice,69
hatice,69
hatice,69
hatice,69
hatice,69
hatice,69
hatice,69
hatice,69
hatice,69
hatice,69
hatice,69
hatice,69
hatice,69
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,111
hatice,84
hatice,84
hatice,84
hatice,84
hatice,84
hatice,84
hatice,84
hatice,84
hatice,84
hatice,84
hatice,84
hatice,84
hatice,84
hatice,84
hatice,84
hatice,32
hatice,32
hatice,32
hatice,32
hatice,32
hatice,32
hatice,32
hatice,32
hatice,32
hatice,32
hatice,22
hatice,22
hatice,22
hatice,22
hatice,22
hatice,22
hatice,22
hatice,22
hatice,22
hatice,22
hatice,22
hatice,22
hatice,22
hatice,22
hatice,22
hatice,71
hatice,71
hatice,71
hatice,71
hatice,71
hatice,71
hatice,71
hatice,71
hatice,71
hatice,71
hatice,71
hatice,71
hatice,71
hatice,71
hatice,71
hatice,78
hatice,78
hatice,78
hatice,78
hatice,78
hatice,78
hatice,78
hatice,78
hatice,78
hatice,78
hatice,78
hatice,78
hatice,78
hatice,78
hatice,78
kenan,124
kenan,124
kenan,124
kenan,124
kenan,124
kenan,124
kenan,124
kenan,124
kenan,124
kenan,124
kenan,20
kenan,20
kenan,20
kenan,20
kenan,20
kenan,20
kenan,20
kenan,20
kenan,20
kenan,20
kenan,19
kenan,19
kenan,19
kenan,19
kenan,19
kenan,19
kenan,19
kenan,19
kenan,19
kenan,19
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,129
kenan,70
kenan,70
kenan,70
kenan,70
kenan,70
kenan,70
kenan,70
kenan,70
kenan,70
kenan,70
kenan,70
kenan,70
kenan,70
kenan,70
kenan,70
kenan,14
kenan,14
kenan,14
kenan,14
kenan,14
kenan,14
kenan,14
kenan,14
kenan,14
kenan,14
kenan,79
kenan,79
kenan,79
kenan,79
kenan,79
kenan,79
kenan,79
kenan,79
kenan,79
kenan,79
kenan,13
kenan,13
kenan,13
kenan,13
kenan,13
kenan,28
kenan,28
kenan,28
kenan,28
kenan,28
kenan,69
kenan,69
kenan,69
kenan,69
kenan,69
kenan,69
mahmut,124
mahmut,124
mahmut,124
mahmut,124
mahmut,124
mahmut,124
mahmut,124
mahmut,124
mahmut,124
mahmut,124
mahmut,20
mahmut,20
mahmut,20
mahmut,20
mahmut,20
mahmut,20
mahmut,20
mahmut,20
mahmut,20
mahmut,20
mahmut,49
mahmut,49
mahmut,50
mahmut,69
mahmut,69
mahmut,69
mahmut,69
mahmut,70
mahmut,70
mahmut,70
mahmut,65
mahmut,65
mahmut,66
mahmut,66
mahmut,66
mahmut,66
mahmut,65
ayse,124
ayse,124
ayse,124
ayse,124
ayse,124
ayse,124
ayse,124
ayse,124
ayse,124
ayse,124
ayse,20
ayse,20
ayse,20
ayse,20
ayse,20
ayse,20
ayse,20
ayse,20
ayse,20
ayse,84
ayse,85
ayse,85
ayse,85
ayse,85
ayse,86
ayse,86
ayse,86
ayse,86
sedat,124
sedat,124
sedat,124
sedat,124
sedat,124
sedat,124
sedat,124
sedat,124
sedat,124
sedat,124
sedat,20
sedat,20
sedat,20
sedat,20
sedat,20
sedat,20
sedat,20
sedat,20
sedat,20
sedat,20
sedat,19
sedat,19
sedat,19
sedat,19
sedat,19
sedat,19
sedat,19
sedat,19
sedat,19
sedat,19
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,129
sedat,70
sedat,70
sedat,70
sedat,70
sedat,70
sedat,70
sedat,70
sedat,70
sedat,70
sedat,70
sedat,70
sedat,70
sedat,70
sedat,70
sedat,70
sedat,14
sedat,14
sedat,14
sedat,14
sedat,14
sedat,14
sedat,14
sedat,14
sedat,14
sedat,14
sedat,79
sedat,79
sedat,79
sedat,79
sedat,79
sedat,79
sedat,79
sedat,79
sedat,79
sedat,79
sedat,13
sedat,13
sedat,13
sedat,13
sedat,13
sedat,28
sedat,28
sedat,28
sedat,28
sedat,28
sedat,69
sedat,69
sedat,69
sedat,69
sedat,69
sedat,69
sedat,69
sedat,69
sedat,69
sedat,69
sedat,69
sedat,69
sedat,69
sedat,69
sedat,69
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,111
sedat,84
sedat,84
sedat,84
sedat,84
sedat,84
sedat,84
sedat,84
sedat,84
sedat,84
sedat,84
sedat,84
sedat,84
sedat,84
sedat,84
sedat,84
sedat,32
sedat,32
sedat,32
sedat,32
sedat,32
sedat,32
sedat,32
sedat,32
sedat,32
sedat,32
sedat,22
sedat,22
sedat,22
sedat,22
sedat,22
sedat,22
sedat,22
sedat,22
sedat,22
sedat,22
sedat,22
sedat,22
sedat,22
sedat,22
sedat,22
sedat,71
sedat,71
sedat,71
sedat,71
sedat,71
sedat,71
sedat,71
sedat,71
sedat,71
sedat,71
sedat,71
sedat,71
sedat,71
sedat,71
sedat,71
sedat,78
sedat,78
sedat,78
sedat,78
sedat,78
sedat,78
sedat,78
sedat,78
sedat,78
sedat,78
sedat,78
sedat,78
sedat,78
sedat,78
sedat,78
sedat,112
sedat,112
sedat,112
sedat,112
sedat,112
sedat,112
sedat,112
sedat,112
sedat,112
sedat,112
sedat,112
sedat,112
sedat,112
sedat,112
sedat,112
sedat,85
sedat,85
sedat,85
sedat,85
sedat,85
sedat,85
sedat,85
sedat,85
sedat,85
sedat,85
sedat,116
sedat,116
sedat,116
sedat,116
sedat,116
sedat,116
sedat,116
sedat,116
sedat,116
sedat,116
sedat,116
sedat,116
sedat,116
sedat,116
sedat,116
sedat,72
sedat,72
sedat,72
sedat,72
sedat,72
sedat,72
sedat,72
sedat,72
sedat,72
sedat,72
sedat,95
sedat,95
sedat,95
sedat,95
sedat,95
sedat,95
sedat,95
sedat,95
sedat,95
sedat,95
sedat,95
sedat,95
sedat,95
sedat,95
sedat,95
sedat,10
sedat,10
sedat,10
sedat,10
sedat,10
sedat,10
sedat,10
sedat,10
